AAPL.Close,AXP.Close,BA.Close,CAT.Close,CSCO.Close,CVX.Close,DIS.Close,GE.Close,GS.Close,HD.Close,IBM.Close,INTC.Close,JNJ.Close,JPM.Close,KO.Close,MCD.Close,MMM.Close,MRK.Close,MSFT.Close,NKE.Close,PFE.Close,PG.Close,TRV.Close,UNH.Close,UTX.Close,V.Close,VZ.Close,WMT.Close,XOM.Close,DWDP.Close,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.699997,78.589996,176.649994,92.269997,33.580002,107.800003,113.199997,29.879999,228.960007,146.619995,174.5,36.16,124.690002,87.519997,42.41,129.610001,190.720001,63.470001,65.550003,55.560001,34.240002,89.68,120.379997,165.589996,111.93,89.360001,49.18,71.830002,82.07,63.060001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.770004,78.260002,178.699997,94.129997,33.41,108.660004,113.040001,30.02,229.259995,146.339996,174.520004,36.279999,124.68,87.309998,42.68,129.289993,190.190002,63.669998,65.730003,55.040001,34.34,89.910004,120.610001,164.970001,112.989998,88.779999,49.310001,72.010002,82.370003,63.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.020004,77.760002,177.080002,94.239998,33,108.639999,113,29.969999,227.660004,146.639999,172.880005,36.220001,124.800003,86.190002,42.57,130.410004,190.240005,63.57,65.559998,54.98,34.189999,89.970001,120.910004,165.369995,112.5,89.029999,49.02,71.650002,82.529999,63.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.660004,77.919998,177.369995,95.82,33.080002,109.290001,113.050003,29.93,228.639999,147.240005,172.449997,36.029999,125.050003,86.480003,42.669998,130.149994,189.889999,63.240002,65.730003,55.139999,34.110001,89.400002,120.540001,165.339996,112.410004,89.089996,48.43,71.43,83.010002,63.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.339996,77.769997,178.850006,95.519997,32.959999,108.860001,112.580002,29.99,227.880005,147.130005,172.139999,36.029999,124.919998,86.18,42.610001,129.960007,189.990005,63.130001,65.68,55.110001,34.099998,89.230003,120.150002,166.020004,112.989998,88.739998,48.66,72.900002,82.760002,63.189999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.169998,77.489998,177.559998,97.139999,33.009998,109.43,112.43,30.01,228.889999,148.210007,171.199997,35.799999,124.339996,85.879997,42.689999,129.979996,189.710007,62.549999,65.529999,54.900002,34.040001,89.489998,121.110001,165.479996,112.879997,88.860001,48.540001,73.059998,83.129997,63.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.630005,77.260002,178.570007,97.099998,32.919998,108.970001,113.07,30.040001,227.740005,148.199997,170.580002,35.740002,124.220001,85.730003,42.66,131.199997,190.070007,62.580002,65.480003,54.919998,33.93,89.800003,121.190002,165.830002,113.139999,88.849998,48.700001,73.43,82.839996,62.490002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.800003,76.68,176.050003,94.860001,32.619999,108.970001,113.040001,29.77,225.75,146.539993,170.660004,35.630001,125.400002,85.400002,42.939999,131.259995,189.699997,63.049999,65.230003,55.57,33.919998,90.309998,121.459999,165.559998,112.239998,88.68,48.919998,73.440002,82.970001,61.919998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.050003,75.800003,175.619995,93.099998,32.419998,106.099998,113.199997,29.559999,223.320007,145.910004,169.529999,35.25,124.989998,84.400002,42.790001,130.759995,188.649994,62.610001,64.949997,55.34,33.880001,90.029999,120.529999,164.960007,112.089996,88.870003,48.619999,73.150002,81.690002,61.060001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.830002,76.669998,179.020004,94.139999,32.610001,106.169998,113.779999,29.639999,226.259995,147.309998,171.100006,35.48,125.720001,85.860001,43.07,131.350006,190.360001,62.799999,65.480003,56.240002,34,90.389999,121.919998,167.179993,113.269997,89.809998,48.810001,73.489998,81.580002,61.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141.199997,75.790001,177.850006,94.389999,32.669998,105.68,114.190002,29.84,215.589996,147.759995,170.050003,35.77,121.82,85.160004,43.48,132.300003,190.220001,62.27,65.389999,56.110001,33.84,90.800003,120.75,168.589996,113.559998,89.730003,49.220001,73.889999,81.050003,61.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140.679993,75.550003,178.399994,93.470001,32.650002,104.230003,113.730003,30,214.089996,147.220001,161.690002,35.91,121.370003,84.459999,43.23,132.639999,189.830002,62.639999,65.040001,55.860001,33.610001,89.599998,120.400002,169.25,112.919998,89.75,48.939999,74.07,80.489998,61.549999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.440002,80.019997,179.300003,94.660004,32.830002,104.879997,114.790001,30.27,218.059998,148.720001,162.300003,36.18,121.870003,85.550003,43.09,133.270004,191.160004,62.549999,65.5,56.400002,33.740002,89.330002,118.879997,171.539993,113.940002,91.150002,48.41,74.800003,81.010002,61.939999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.270004,79.589996,180.380005,94.32,32.82,104.889999,114.440002,29.549999,216.860001,150,160.380005,36.32,121.760002,84.519997,43.07,133.410004,191.5,61.889999,66.400002,55.849998,33.639999,88.620003,119.099998,171.160004,114.989998,91.150002,47.25,74.940002,80.690002,62.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.639999,80.449997,182.059998,96.809998,33.279999,105.93,113.699997,29.549999,223.220001,151.889999,160.75,36.75,122.889999,87.5,43.279999,134.229996,194.229996,62.139999,67.529999,55.470001,33.740002,89.550003,120.57,172.330002,116.32,91.849998,47.049999,74.779999,81.110001,62.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.529999,80.629997,183.509995,104.419998,33.419998,106.730003,115.18,29.450001,226.630005,153.029999,160.389999,36.869999,123.43,88.260002,43.110001,141.699997,195.130005,62.299999,67.919998,55.450001,33.759998,90,121.32,174.039993,116.870003,92.110001,46.700001,75.050003,81.730003,64.809998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.679993,80.519997,181.710007,104.660004,33.400002,106.080002,115.580002,29.26,226.199997,154.220001,160.059998,36.93,123.510002,88.43,43.240002,140.839996,195,62.700001,67.830002,55.16,33.849998,87.739998,122.010002,174.380005,118.199997,91.82,47.360001,75.43,81.400002,64.330002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.789993,80.330002,183.220001,102.68,33.75,105.470001,115.839996,29.08,225.809998,156.119995,160.320007,37.43,123.739998,87.610001,43.009998,140.869995,196.110001,62.580002,68.269997,55.470001,33.860001,87.690002,122.160004,174.630005,118.779999,91.599998,46.669998,75.440002,81.260002,63.189999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.649994,79.25,184.830002,102.260002,34.07,106.699997,115.599998,28.99,223.800003,156.100006,160.289993,36.150002,123.470001,87,43.150002,139.929993,195.830002,62.330002,68.459999,55.41,33.919998,87.330002,121.660004,174.880005,118.989998,91.220001,45.91,75.18,81.650002,62.799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.580002,79.230003,182.389999,102,33.970001,105.919998,114.730003,28.940001,224.850006,154.210007,158.839996,36.310001,123.339996,87.059998,43.220001,141.149994,194.809998,62.380001,69.410004,54.990002,33.779999,87.089996,121.18,174.589996,118.919998,91.260002,45.880001,75.230003,82.059998,62.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.509995,79.540001,183.440002,101.510002,34.240002,105.360001,114.370003,28.99,225.119995,154.949997,159.100006,36.970001,123.699997,86.5,43.389999,141.229996,196.529999,62.700001,69.300003,55.07,33.610001,86.220001,120.360001,174.139999,119.32,92.540001,45.91,75.519997,82.050003,62.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.059998,78.830002,183.389999,101.540001,34.25,106.720001,111.620003,29.23,226.309998,155,158.630005,36.98,123.330002,87,43.32,142.619995,197.630005,63.630001,69.080002,54.529999,33.470001,86.43,120.809998,172.539993,120.300003,92.440002,46.150002,75.760002,82.699997,61.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.529999,78.330002,183.070007,99.389999,34.18,104.809998,111.169998,29.200001,226.589996,154.860001,159.050003,36.849998,123.949997,87.099998,43.66,143.449997,199.509995,63.380001,68.809998,54.470001,33.450001,86.449997,120.809998,174.020004,121,92.620003,45.880001,76.339996,81.639999,61.419998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.960007,78.32,185.009995,99.639999,34.389999,105.790001,111.989998,29.219999,226.869995,155.729996,155.050003,36.82,123.510002,87,43.689999,143.960007,199.399994,63.970001,69,53.950001,33.48,86.5,121.300003,174.119995,121.349998,92.089996,46.689999,76.5,82.019997,63.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.009995,78.160004,186.020004,99.370003,34.290001,106.68,111.419998,29.07,225.029999,156.889999,153.029999,36.540001,123.25,87.099998,43.889999,144.240005,198.649994,64.010002,68.940002,54.299999,33.450001,86.550003,121.010002,174.440002,121.080002,91.919998,46.630001,76.120003,82.889999,62.369999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.990005,78.440002,186.910004,99.290001,33.900002,105.080002,112.07,28.93,223.759995,157.679993,152.110001,36.369999,123.209999,86.75,43.509998,144.360001,197.960007,63.290001,69.040001,54.889999,33.380001,86.400002,119.949997,173.240005,121.459999,92,46.419998,76.720001,82.309998,61.830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.259995,78.650002,183.179993,100.360001,33.740002,106.5,109.660004,28.700001,224.880005,158.130005,151.25,36.009998,122.809998,87.43,43.57,144.520004,196.639999,63.939999,69.309998,54.560001,33.029999,86.489998,120.690002,173.389999,121.019997,92.25,46.380001,76.699997,81.910004,61.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.949997,77.919998,183.940002,100.989998,33.630001,106.209999,109.580002,28.870001,224.759995,156.199997,150.649994,35.689999,123.199997,87.160004,43.669998,144.210007,196.75,64.43,68.459999,54.240002,33.040001,86.169998,120.540001,173.320007,121.279999,92.099998,46.02,76.129997,82.610001,61.860001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156.100006,77.489998,183.25,100.709999,33.450001,105.959999,109.690002,28.27,222.820007,156.919998,150.369995,35.529999,123.639999,86.919998,43.59,145.360001,196.570007,63.57,68.379997,54.200001,33.009998,86.190002,120.589996,171.809998,120.830002,92.730003,45.84,75.709999,82.550003,62.040001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.699997,78.330002,182.389999,102.419998,34.23,106.849998,109.129997,28.18,225.119995,157.330002,151.509995,35.630001,126.989998,87.339996,43.73,146.279999,197.630005,63.509998,68.43,53.77,33.119999,86.330002,120.25,171.529999,120.919998,93.230003,45.380001,76.290001,82.800003,62.400002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.470001,78.129997,182.699997,102.339996,34.299999,107.25,107.980003,28.040001,225.600006,158.259995,153.679993,35.82,127.769997,87.610001,43.849998,147.289993,197.910004,63.790001,69.410004,52.779999,32.599998,86.239998,119.93,168.119995,121.400002,93.150002,45.310001,75.110001,82.550003,62.299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.25,76.370003,178.779999,100.139999,33.82,104.699997,106.309998,27.41,213.720001,156.089996,150.929993,35.040001,126.669998,84.269997,43.93,146.410004,194.839996,63,67.480003,51.799999,32.23,86.260002,120.25,168.860001,119.580002,91.760002,44.48,75.120003,81.989998,60.200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.539993,76.379997,177.399994,100.220001,31.379999,105.169998,106.68,27.48,215.160004,155.699997,150.779999,35.220001,126.970001,83.959999,43.799999,147.009995,195.240005,63.889999,67.709999,51.68,32.220001,85.870003,120.879997,171.449997,119.370003,91.709999,45.040001,77.540001,81.75,60.580002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.059998,76.800003,180.759995,102.43,31.209999,106.519997,107.519997,28.049999,215.389999,156.300003,151.979996,35.400002,127,84.779999,43.900002,148.149994,195.800003,63.779999,67.690002,51.77,32.459999,86.239998,120.790001,172.589996,121.160004,92.480003,45.419998,78.769997,81.93,61.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.990005,76.980003,183.669998,102.290001,31.59,106.120003,107.629997,28.18,216.020004,155.960007,152.639999,35.77,127.260002,84.699997,44.18,148.190002,198.509995,64.040001,68.449997,51.57,32.119999,86.209999,121.650002,174.699997,121.660004,93.309998,45.48,78.550003,82.290001,60.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.800003,77.199997,183.490005,103.629997,31.76,106.269997,107.019997,28.280001,219.639999,154.830002,152.029999,35.860001,127.519997,85.760002,44.389999,147.820007,197.729996,64.550003,68.68,52.200001,32.139999,86.080002,121.660004,175.220001,122.07,93.860001,45.48,78.489998,82.580002,60.779999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.339996,77.120003,185.25,103.949997,31.49,106.220001,107.709999,27.83,223.830002,155,152.509995,36.119999,127.510002,85.709999,45.029999,149.5,197.490005,64.93,68.769997,52.009998,32.049999,86.5,122.050003,175.589996,122.080002,94.809998,45.040001,78.150002,82.290001,61.450001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.869995,77.440002,187.070007,105.019997,31.440001,105.110001,107.269997,27.49,222.470001,156.460007,153.199997,36.259998,127.529999,85.349998,45.41,149.779999,199.539993,65.040001,69.620003,52.349998,32.16,86.860001,123.720001,178.050003,122.25,95.040001,45.310001,78.309998,81.75,60.650002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.610001,77.459999,186.589996,105.660004,31.5,104.720001,108.410004,27.450001,223.529999,154.899994,152.490005,36.259998,126.919998,85.360001,45.389999,149.860001,200.669998,64.919998,69.959999,52.59,32.139999,87.25,123.660004,177.5,121.849998,94.669998,45.32,78.129997,81.550003,61.060001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.669998,77.089996,186.880005,105.470001,31.68,104.059998,108.339996,27.360001,218.419998,153.880005,151.729996,36.18,127.110001,83.900002,45.43,149.929993,202.440002,64.879997,70.410004,52.919998,32.130001,87.400002,123.730003,176.589996,121.269997,94.720001,46.200001,78.150002,81.099998,60.889999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152.759995,76.940002,187.630005,105.43,31.530001,103.480003,107.940002,27.379999,211.259995,153.509995,152.630005,36.110001,128.25,82.150002,45.470001,150.889999,204.470001,65.110001,69.839996,52.990002,32.650002,88.089996,124.849998,175.179993,121.279999,95.230003,46.639999,78.599998,80.5,61.959999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.179993,78.279999,187.320007,105.650002,31.82,104.269997,108.209999,27.719999,215.009995,155.149994,152.669998,36.119999,128.779999,83.059998,45.790001,152.389999,204.350006,65.260002,70.099998,52.299999,32.709999,88.129997,125.400002,179.580002,121.790001,95.400002,46.509998,79.809998,80.699997,62.759998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.449997,78.489998,190.229996,105.949997,31.98,103.110001,107.18,27.879999,213.309998,155.350006,152.050003,36.32,130.080002,82.639999,45.889999,153.740005,206.699997,65.470001,71.760002,52.98,32.540001,88.589996,125.150002,179.389999,122.120003,96.150002,46.439999,79.620003,79.5,63.049999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153.929993,78.970001,188.949997,105.199997,31.76,103.190002,106.519997,27.98,213.990005,154.789993,152.410004,36.34,130.360001,82.790001,45.990002,152.789993,206.220001,65.07,72.279999,53.009998,32.349998,88.739998,125.379997,179.369995,120.980003,96.550003,46.369999,80.260002,80.120003,63.209999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.449997,78.849998,186.75,104.550003,31.559999,104.169998,105.5,27.93,214.529999,154.199997,152.369995,36.130001,130.830002,82.959999,45.98,151.229996,205.410004,64.669998,72.519997,52.48,32.07,88.800003,124.029999,180.820007,120.120003,95.790001,46.439999,78.93,81.209999,63.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.369995,79.809998,188.100006,103.510002,31.610001,103.769997,105.919998,27.68,215.779999,154.960007,150.979996,36.259998,130.75,83.910004,45.509998,151.940002,205.009995,64.059998,72.389999,53.23,32,88.769997,123.5,183.210007,119.779999,96.089996,46.5,79.150002,80.910004,63.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154.990005,79.949997,189.929993,105.010002,31.610001,104,104.32,27.59,218.759995,153.5,152.100006,36.48,130.550003,84.949997,45.130001,151.429993,205.940002,63.200001,71.949997,53.200001,31.75,87.849998,123.779999,181.690002,119.940002,96.089996,46.189999,78.93,80.620003,63.970001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.979996,80.309998,190.029999,105.919998,31.370001,106.400002,105.620003,27.940001,222.440002,152.960007,154.100006,35.709999,131.529999,86.959999,45.32,151.479996,206.929993,64.389999,70.32,53.459999,32.77,88.160004,125.230003,181.460007,120.639999,94.559998,46.720001,79.419998,82.129997,64.739998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.419998,80.169998,190,106.07,31.25,108.040001,107.040001,28.940001,221.910004,152.179993,155.179993,35.73,131.820007,86.980003,45.330002,148.470001,207.389999,64.389999,69.779999,54.029999,32.700001,88.239998,125.669998,179.25,119.879997,93.5,47.189999,79.239998,82.93,64.010002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.589996,80.589996,191.089996,105.75,31.700001,108.129997,106.559998,28.450001,224.199997,153.990005,154.25,35.880001,132.020004,87.269997,45.029999,149.820007,209.110001,63.27,70.650002,54.310001,32.580002,88.059998,126.099998,181.050003,120.059998,95.080002,46.459999,79.519997,82.959999,65.260002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.160004,80.839996,192.380005,104.709999,31.6,106.599998,106.139999,28.690001,226.509995,156.759995,153.809998,35.529999,132.770004,87.089996,45.299999,150.679993,210.009995,63.369999,70.269997,54.66,32.689999,88.440002,127.959999,182.360001,120.010002,95.32,46.689999,79.900002,82.07,64.529999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.289993,80.699997,195.449997,106.400002,31.58,106.330002,105.980003,28.940001,223.229996,156.770004,154.220001,35.310001,133.039993,86.57,45.25,151.169998,211.289993,63.189999,69.900002,52.900002,32.810001,89.379997,129.020004,180.380005,120.75,94.169998,46.639999,78.910004,82.260002,64.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.270004,81.449997,196.440002,107.599998,31.629999,108.349998,105.510002,29,221.809998,156.639999,155.380005,35.209999,134.350006,86.18,45.310001,151.990005,213.240005,62.970001,70,51.099998,32.970001,89.660004,129.440002,181.630005,120.43,94.169998,46.630001,75.239998,83.489998,64.389999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.339996,81.879997,199.080002,107.489998,31.99,107.459999,105.370003,28.799999,226.130005,158.809998,154.839996,35.509998,134.070007,88.07,45.380001,153.139999,213.360001,63.68,70.870003,52.02,33.220001,89.860001,128.270004,183.020004,121.849998,94.790001,46.57,75.5,82.760002,65.220001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.009995,82.510002,198.330002,107.040001,31.85,106.480003,103.940002,28.129999,225.100006,157.669998,154.949997,34.860001,134.220001,87.519997,45.610001,154.070007,213.360001,64.529999,69.910004,51.560001,33.560001,89.629997,128.75,183.270004,121.510002,94.379997,45.939999,75.540001,82.309998,65.099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.869995,82.209999,199.169998,103.470001,31.84,104.489998,104.800003,27.780001,222.490005,156.589996,153.789993,34.580002,134.910004,87.120003,45.220001,153.729996,212.860001,65.459999,70.269997,52.59,33.880001,89.400002,128.580002,184.919998,121.75,94.540001,45.41,76.239998,81.440002,63.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.630005,82.25,199.440002,103.839996,31.85,104.449997,104.220001,27.549999,219.770004,155.479996,154.399994,34.360001,136.050003,87.019997,45.07,154.800003,212.220001,66.019997,70.260002,52.400002,34.060001,89.029999,128.309998,186.5,122.169998,93.949997,45.419998,75.519997,81.080002,63.830002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.279999,82.220001,202.229996,104.110001,32.09,105,104.360001,27.57,217.190002,151.309998,154.110001,34.189999,136.429993,86.860001,45.25,154.639999,212.899994,66.160004,71.209999,52.849998,34.169998,89.419998,127.660004,185.25,122.220001,95.580002,45.389999,74.839996,81.610001,63.470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.820007,82.959999,199.979996,104.25,32.240002,104.139999,105.57,27.610001,220.440002,151.419998,155.229996,34.07,136.339996,87.239998,45.43,153.960007,212.610001,65.919998,70.529999,53.279999,34.040001,89.360001,127.949997,185.119995,121.870003,95.220001,45.75,75.5,81.239998,63.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.729996,83.080002,198.889999,103.93,31.76,104.07,105.410004,27.209999,220.279999,152.240005,154.75,33.650002,135.009995,88.050003,45.049999,153.720001,209.779999,65.540001,69.209999,52.950001,33.77,88.610001,127.379997,184.600006,121.589996,94.900002,44.84,76.010002,81.110001,63.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.830002,83.970001,199.619995,106.449997,32.080002,104.279999,106.860001,27.08,223.220001,153.229996,155.320007,34.200001,133.820007,89.82,45.32,154.300003,210.619995,65.160004,69.800003,53.360001,33.75,88.370003,127.779999,185.699997,122.5,96.230003,44.84,76.510002,81.529999,63.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143.679993,83.629997,197.460007,105.639999,31.41,104.120003,105.709999,27.02,224.410004,152.160004,154.130005,33.540001,132.639999,91.150002,44.830002,153.130005,207.850006,64.339996,68.489998,53.169998,33.630001,86.989998,126.389999,185.270004,121.650002,94.419998,44.41,75.93,80.699997,62.709999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.020004,84.239998,197.75,107.459999,31.299999,104.330002,106.25,27.01,221.899994,153.399994,153.830002,33.740002,132.289993,91.400002,44.849998,153.160004,208.190002,64.089996,68.93,59,33.59,87.150002,126.529999,185.419998,122.110001,93.779999,44.66,75.68,80.730003,63.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
